,STD Threshold,Neighborhood Size
115,0.23046092184368736,1231
116,0.23246492985971942,1235
117,0.2344689378757515,1243
118,0.23647294589178355,1248
119,0.23847695390781562,1255
120,0.24048096192384769,1262
121,0.24248496993987975,1272
122,0.2444889779559118,1278
123,0.24649298597194386,1284
124,0.24849699398797592,1290
125,0.250501002004008,1293
126,0.25250501002004005,1300
127,0.2545090180360721,1307
128,0.2565130260521042,1311
129,0.25851703406813625,1320
130,0.2605210420841683,1325
131,0.2625250501002004,1334
132,0.26452905811623245,1340
133,0.2665330661322645,1348
134,0.2685370741482966,1356
135,0.27054108216432865,1366
136,0.2725450901803607,1373
137,0.2745490981963928,1381
138,0.27655310621242485,1392
139,0.2785571142284569,1398
140,0.280561122244489,1404
141,0.282565130260521,1410
142,0.28456913827655306,1413
143,0.2865731462925851,1420
144,0.2885771543086172,1425
145,0.29058116232464926,1433
146,0.2925851703406813,1484
147,0.2945891783567134,1487
148,0.29659318637274545,1489
149,0.2985971943887775,1493
150,0.3006012024048096,1496
151,0.30260521042084165,1498
152,0.3046092184368737,1501
153,0.3066132264529058,1504
154,0.30861723446893785,1505
155,0.3106212424849699,1508
156,0.312625250501002,1513
157,0.31462925851703405,1516
158,0.3166332665330661,1518
159,0.3186372745490982,1521
160,0.32064128256513025,1525
161,0.3226452905811623,1527
162,0.3246492985971944,1530
163,0.32665330661322645,1535
164,0.3286573146292585,1539
165,0.3306613226452906,1539
166,0.33266533066132264,1545
167,0.33466933867735466,1550
168,0.3366733466933867,1554
169,0.3386773547094188,1556
170,0.34068136272545085,1560
171,0.3426853707414829,1564
172,0.344689378757515,1565
173,0.34669338677354705,1567
174,0.3486973947895791,1570
175,0.3507014028056112,1571
176,0.35270541082164325,1574
177,0.3547094188376753,1576
178,0.3567134268537074,1577
179,0.35871743486973945,1578
180,0.3607214428857715,1581
181,0.3627254509018036,1581
182,0.36472945891783565,1582
183,0.3667334669338677,1585
184,0.3687374749498998,1598
185,0.37074148296593185,1599
186,0.3727454909819639,1599
187,0.374749498997996,1599
188,0.37675350701402804,1600
189,0.3787575150300601,1601
190,0.3807615230460922,1602
191,0.38276553106212424,1604
192,0.38476953907815625,1605
193,0.3867735470941883,1607
194,0.3887775551102204,1607
195,0.39078156312625245,1607
196,0.3927855711422845,1608
197,0.3947895791583166,1611
198,0.39679358717434865,1612
199,0.3987975951903807,1614
200,0.4008016032064128,1616
201,0.40280561122244485,1618
202,0.4048096192384769,1621
203,0.406813627254509,1621
204,0.40881763527054105,1622
205,0.4108216432865731,1622
206,0.4128256513026052,1623
207,0.41482965931863724,1625
208,0.4168336673346693,1626
209,0.4188376753507014,1627
210,0.42084168336673344,1628
211,0.4228456913827655,1629
212,0.4248496993987976,1630
213,0.42685370741482964,1632
214,0.4288577154308617,1633
215,0.4308617234468938,1634
216,0.43286573146292584,1635
217,0.4348697394789579,1637
218,0.4368737474949899,1639
219,0.438877755511022,1639
220,0.44088176352705405,1640
221,0.4428857715430861,1641
222,0.4448897795591182,1641
223,0.44689378757515025,1641
224,0.4488977955911823,1642
225,0.4509018036072144,1643
226,0.45290581162324645,1645
227,0.4549098196392785,1647
228,0.4569138276553106,1649
229,0.45891783567134264,1650
230,0.4609218436873747,1650
231,0.4629258517034068,1650
232,0.46492985971943884,1652
233,0.4669338677354709,1653
234,0.468937875751503,1656
235,0.47094188376753504,1658
236,0.4729458917835671,1660
237,0.4749498997995992,1660
238,0.47695390781563124,1660
239,0.4789579158316633,1662
240,0.48096192384769537,1662
241,0.48296593186372744,1662
242,0.4849699398797595,1663
243,0.48697394789579157,1664
244,0.4889779559118236,1664
245,0.49098196392785565,1664
246,0.4929859719438877,1665
247,0.4949899799599198,1665
248,0.49699398797595185,1667
249,0.4989979959919839,1667
250,0.501002004008016,1669
251,0.503006012024048,1670
252,0.5050100200400801,1670
253,0.5070140280561122,1670
254,0.5090180360721442,1670
255,0.5110220440881763,1671
256,0.5130260521042084,1673
257,0.5150300601202404,1674
258,0.5170340681362725,1674
259,0.5190380761523046,1675
260,0.5210420841683366,1675
261,0.5230460921843687,1676
262,0.5250501002004008,1677
263,0.5270541082164328,1677
264,0.5290581162324649,1677
265,0.531062124248497,1677
266,0.533066132264529,1680
267,0.5350701402805611,1681
268,0.5370741482965932,1681
269,0.5390781563126252,1681
270,0.5410821643286573,1681
271,0.5430861723446894,1682
272,0.5450901803607214,1682
273,0.5470941883767535,1684
274,0.5490981963927856,1685
275,0.5511022044088176,1687
276,0.5531062124248497,1687
277,0.5551102204408818,1687
278,0.5571142284569138,1688
279,0.5591182364729459,1690
280,0.561122244488978,1691
281,0.56312625250501,1693
282,0.565130260521042,1693
283,0.567134268537074,1693
284,0.5691382765531061,1693
285,0.5711422845691382,1695
286,0.5731462925851702,1698
287,0.5751503006012023,1698
288,0.5771543086172344,1698
289,0.5791583166332664,1700
290,0.5811623246492985,1700
291,0.5831663326653306,1700
292,0.5851703406813626,1702
293,0.5871743486973947,1702
294,0.5891783567134268,1702
295,0.5911823647294588,1702
296,0.5931863727454909,1703
297,0.595190380761523,1704
298,0.597194388777555,1704
299,0.5991983967935871,1704
300,0.6012024048096192,1704
301,0.6032064128256512,1705
302,0.6052104208416833,1706
303,0.6072144288577154,1707
304,0.6092184368737474,1707
305,0.6112224448897795,1708
306,0.6132264529058116,1709
307,0.6152304609218436,1709
308,0.6172344689378757,1711
309,0.6192384769539078,1711
310,0.6212424849699398,1711
311,0.6232464929859719,1714
312,0.625250501002004,1715
313,0.627254509018036,1715
314,0.6292585170340681,1717
315,0.6312625250501002,1718
316,0.6332665330661322,1718
317,0.6352705410821643,1718
318,0.6372745490981964,1718
319,0.6392785571142284,1719
320,0.6412825651302605,1719
321,0.6432865731462926,1719
322,0.6452905811623246,1719
323,0.6472945891783567,1719
324,0.6492985971943888,1719
325,0.6513026052104208,1719
326,0.6533066132264529,1720
327,0.655310621242485,1721
328,0.657314629258517,1724
329,0.6593186372745491,1724
330,0.6613226452905812,1724
331,0.6633266533066132,1724
332,0.6653306613226453,1726
333,0.6673346693386772,1726
334,0.6693386773547093,1728
335,0.6713426853707414,1729
336,0.6733466933867734,1729
337,0.6753507014028055,1729
338,0.6773547094188376,1729
339,0.6793587174348696,1729
340,0.6813627254509017,1729
341,0.6833667334669338,1730
342,0.6853707414829658,1730
343,0.6873747494989979,1730
344,0.68937875751503,1730
345,0.691382765531062,1730
346,0.6933867735470941,1731
347,0.6953907815631262,1731
348,0.6973947895791582,1732
349,0.6993987975951903,1732
350,0.7014028056112224,1733
351,0.7034068136272544,1733
352,0.7054108216432865,1734
353,0.7074148296593186,1734
354,0.7094188376753506,1734
355,0.7114228456913827,1734
356,0.7134268537074148,1734
357,0.7154308617234468,1734
358,0.7174348697394789,1734
359,0.719438877755511,1735
360,0.721442885771543,1735
361,0.7234468937875751,1735
362,0.7254509018036072,1735
363,0.7274549098196392,1735
364,0.7294589178356713,1735
365,0.7314629258517034,1735
366,0.7334669338677354,1736
367,0.7354709418837675,1737
368,0.7374749498997996,1737
369,0.7394789579158316,1737
370,0.7414829659318637,1737
371,0.7434869739478958,1737
372,0.7454909819639278,1737
373,0.7474949899799599,1738
374,0.749498997995992,1738
375,0.751503006012024,1738
376,0.7535070140280561,1738
377,0.7555110220440882,1738
378,0.7575150300601202,1738
379,0.7595190380761523,1738
380,0.7615230460921844,1739
381,0.7635270541082164,1739
382,0.7655310621242485,1739
383,0.7675350701402806,1739
384,0.7695390781563125,1739
385,0.7715430861723446,1739
386,0.7735470941883766,1739
387,0.7755511022044087,1739
388,0.7775551102204408,1740
389,0.7795591182364728,1741
390,0.7815631262525049,1743
391,0.783567134268537,1743
392,0.785571142284569,1744
393,0.7875751503006011,1744
394,0.7895791583166332,1745
395,0.7915831663326652,1745
396,0.7935871743486973,1745
397,0.7955911823647294,1745
398,0.7975951903807614,1745
399,0.7995991983967935,1746
400,0.8016032064128256,1746
401,0.8036072144288576,1746
402,0.8056112224448897,1746
403,0.8076152304609218,1746
404,0.8096192384769538,1746
405,0.8116232464929859,1746
406,0.813627254509018,1746
407,0.81563126252505,1746
408,0.8176352705410821,1746
409,0.8196392785571142,1746
410,0.8216432865731462,1747
411,0.8236472945891783,1747
412,0.8256513026052104,1747
413,0.8276553106212424,1747
414,0.8296593186372745,1747
415,0.8316633266533066,1748
416,0.8336673346693386,1748
417,0.8356713426853707,1748
418,0.8376753507014028,1748
419,0.8396793587174348,1749
420,0.8416833667334669,1749
421,0.843687374749499,1750
422,0.845691382765531,1750
423,0.8476953907815631,1750
424,0.8496993987975952,1750
425,0.8517034068136272,1750
426,0.8537074148296593,1750
427,0.8557114228456913,1750
428,0.8577154308617234,1750
429,0.8597194388777555,1751
430,0.8617234468937875,1751
431,0.8637274549098196,1752
432,0.8657314629258517,1752
433,0.8677354709418837,1752
434,0.8697394789579158,1752
435,0.8717434869739479,1753
436,0.8737474949899798,1753
437,0.8757515030060119,1754
438,0.877755511022044,1754
439,0.879759519038076,1754
440,0.8817635270541081,1755
441,0.8837675350701402,1757
442,0.8857715430861722,1757
443,0.8877755511022043,1757
444,0.8897795591182364,1758
445,0.8917835671342684,1758
446,0.8937875751503005,1758
447,0.8957915831663326,1759
448,0.8977955911823646,1759
449,0.8997995991983967,1759
450,0.9018036072144288,1760
451,0.9038076152304608,1762
452,0.9058116232464929,1762
453,0.907815631262525,1762
454,0.909819639278557,1763
455,0.9118236472945891,1763
456,0.9138276553106212,1764
457,0.9158316633266532,1764
458,0.9178356713426853,1765
459,0.9198396793587174,1765
460,0.9218436873747494,1765
461,0.9238476953907815,1765
462,0.9258517034068136,1765
463,0.9278557114228456,1765
464,0.9298597194388777,1765
465,0.9318637274549098,1765
466,0.9338677354709418,1765
467,0.9358717434869739,1766
468,0.937875751503006,1766
469,0.939879759519038,1766
470,0.9418837675350701,1767
471,0.9438877755511021,1768
472,0.9458917835671342,1768
473,0.9478957915831663,1768
474,0.9498997995991983,1769
475,0.9519038076152304,1769
476,0.9539078156312625,1769
477,0.9559118236472945,1770
478,0.9579158316633266,1770
479,0.9599198396793587,1771
480,0.9619238476953907,1771
481,0.9639278557114228,1772
482,0.9659318637274549,1772
483,0.9679358717434869,1772
484,0.969939879759519,1772
485,0.9719438877755511,1772
486,0.9739478957915831,1774
487,0.9759519038076151,1774
488,0.9779559118236472,1774
489,0.9799599198396792,1774
490,0.9819639278557113,1774
491,0.9839679358717434,1774
492,0.9859719438877754,1774
493,0.9879759519038075,1774
494,0.9899799599198396,1774
495,0.9919839679358716,1775
496,0.9939879759519037,1775
497,0.9959919839679358,1775
498,0.9979959919839678,1775
499,1.0,1776
